time_s,voltage_v
9.324007272720336914e+00,2.562628097847473363e+00
9.328298807144165039e+00,2.562185831330517694e+00
9.332495927810668945e+00,2.566424318125762660e+00
9.337434530258178711e+00,2.561555810160137447e+00
9.342432498931884766e+00,2.560686774335715121e+00
9.347434043884277344e+00,2.558180398724126725e+00
9.352627277374267578e+00,2.542587821792104297e+00
9.357438325881958008e+00,2.552239007024646789e+00
9.362431526184082031e+00,2.549479311642564916e+00
9.367431879043579102e+00,2.548997706055367907e+00
9.372426986694335938e+00,2.549126452103430474e+00
9.377431869506835938e+00,2.549345201175833076e+00
9.382428407669067383e+00,2.548292583023617830e+00
9.387428045272827148e+00,2.546929424635103523e+00
9.392425298690795898e+00,2.547048633938865159e+00
9.397429943084716797e+00,2.546078270206244998e+00
9.402427673339843750e+00,2.545796936249367537e+00
9.407426357269287109e+00,2.544870679959139625e+00
9.412422657012939453e+00,2.544654315072812256e+00
9.417426347732543945e+00,2.545654481131372382e+00
9.422424077987670898e+00,2.543932502738535550e+00
9.427315950393676758e+00,2.541093533169452190e+00
9.431093692779541016e+00,2.547396129059330327e+00
9.434999704360961914e+00,2.546792929982296005e+00
9.438998222351074219e+00,2.545576995083927319e+00
9.442999839782714844e+00,2.546441262536199179e+00
9.446998596191406250e+00,2.545101349961918391e+00
9.450998067855834961e+00,2.545996611833168277e+00
9.454997301101684570e+00,2.546792333935777197e+00
9.458997488021850586e+00,2.547334736267893085e+00
9.463001966476440430e+00,2.546189730905262127e+00
9.467016696929931641e+00,2.547344869058712824e+00
9.470999956130981445e+00,2.545410102058661028e+00
9.474996089935302734e+00,2.546382253930837170e+00
9.478995323181152344e+00,2.547232216266658078e+00
9.482998371124267578e+00,2.547267383011267761e+00
9.487000226974487305e+00,2.546671932538977945e+00
9.491002321243286133e+00,2.546804850912672169e+00
9.494997262954711914e+00,2.546864455564552987e+00
9.498998641967773438e+00,2.546963399286675589e+00
9.502996683120727539e+00,2.546054428345492671e+00
9.506996154785156250e+00,2.546042507415116507e+00
9.510995864868164062e+00,2.546264832766631958e+00
9.514996528625488281e+00,2.546763127656355596e+00
9.518995046615600586e+00,2.546864455564552987e+00
9.522995233535766602e+00,2.546812599517416675e+00
9.527172088623046875e+00,2.545504873455151529e+00
9.531423807144165039e+00,2.549259370477124698e+00
9.536416053771972656e+00,2.546130126253381309e+00
9.541421175003051758e+00,2.545672362526936627e+00
9.546420097351074219e+00,2.544902866471155267e+00
